"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de verificação de consistência dos registros fiscais efetuadas"",""10596"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Carta de solicitação de reabertura de prazo para cancelamento de documentos fiscais"",""10597"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Carta de solicitação de restituição de imposto sobre circulação de mercadorias e serviços"",""10598"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de crédito de serviços, materiais e imobilizado"",""10602"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de débito do relatório de faturamento"",""10603"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de débitos sobre receita de vendas e serviços não operacionais"",""10604"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de débito sobre outras receitas"",""10605"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise de débito sobre receitas financeiras e variação cambial"",""10606"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de análise e consolidação de débitos e créditos das contribuições"",""10607"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle dos indébitos de pedidos de restituição"",""10608"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Comprovante de arrecadação de tributos federais"",""10609"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Recibo de entrega de escrituração fiscal digital de contribuições"",""10610"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de controle de saldo credor da conta vinculada"",""10611"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Livro de apuração de imposto sobre circulação de mercadorias e serviços próprio"",""10612"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Demonstrativo de aferição de crédito presumido"",""10613"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Planilha de cálculo de estorno de crédito"",""10614"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Livro de apuração de imposto sobre circulação de mercadorias e serviços por substituição tributária"",""10615"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Recibo de transmissão de escrituração fiscal digital de impostos indiretos"",""10616"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Comprovante de transmissão da guia de informação e apuração do imposto sobre circulação de mercadorias e serviços por substituição tributária"",""10617"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Declaração da apuração do índice de participação dos municípios"",""10618"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Recibo de transmissão dos anexos de combustíveis"",""10619"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
"APROVADA,""Realizar gestão contábil e tributária"",""Guia de arrecadação de imposto sobre circulação de mercadorias e serviços"",""10620"",""Marza Roos Floresta Dias"","""",""CONTRIB/TPG"; CONTRIB/TPG/CONC-FC; CONTRIB/TPG/OTPG; CONTRIB/TPG/OTPG/ICMS; CONTRIB/TPG/OTPG/IRPJ-CSLL; CONTRIB/TPG/OTPG/PC-CIDE; CONTRIB/TPG/OTPG/PGOV; CONTRIB/TPG/OTPG/RET-FOLHA; CONTRIB/TPG/RFISC-DF; CONTRIB/TPG/TDPGOV; CONTRIB/TPG/TDPGOV/FISC-FM; CONTRIB/TPG/TDPGOV/FISC-PGCOMEX; CONTRIB/TPG/TDPGOV/FRM; CONTRIB/TPG/TDPGOV/IRPJ-CSLL; CONTRIB/TPG/TDPGOV/PGOV; CONTRIB/TPG/TDPGOV/TRAB-PREV; CONTRIB/TPG/TIND; CONTRIB/TPG/TIND/ANALISE; CONTRIB/TPG/TIND/FISC-ICMS-SSE; CONTRIB/TPG/TIND/FISC-ICMSNNECO-PISCOFIN; CONTRIB/TPG/TIND/OBRIG-EST; CONTRIB/TPG/TIND/TFP; CONTRIB/TPG/TINT;" CONTRIB/TPG/RISCOS-TRIB"","" """
